Start Postcode,Mode,Distance (miles),Route Coordinates
DD4 0SG,Driving,2.2663875780092866,"[[56.4921335, -2.896929], [56.4921131, -2.8965678], [56.4920911, -2.8964628], [56.4917871, -2.8964984], [56.4917586, -2.8962233], [56.4917005, -2.8959519], [56.4916215, -2.8957162], [56.4915318, -2.8955182], [56.4914006, -2.8953228], [56.4912607, -2.8951781], [56.491109, -2.89508], [56.4909362, -2.8950356], [56.4908155, -2.895018], [56.490668, -2.8949989], [56.4905875, -2.894987], [56.4903138, -2.8949277], [56.490188, -2.8948732], [56.4900558, -2.8947822], [56.4899298, -2.8946692], [56.4896754, -2.8943744], [56.4895736, -2.8942765], [56.4894264, -2.8941627], [56.4891722, -2.8940959], [56.4890245, -2.8940801], [56.4887328, -2.8941063], [56.4885308, -2.8941256], [56.4884891, -2.8950188], [56.4884747, -2.8954306], [56.4884512, -2.8961003], [56.4884337, -2.8968148], [56.488418, -2.8974564], [56.4883659, -2.8988126], [56.4883055, -2.8998597], [56.4882848, -2.900063], [56.4882443, -2.9004504], [56.4881301, -2.9014039], [56.4880383, -2.9021214], [56.4879756, -2.902604], [56.4878122, -2.9038526], [56.4876988, -2.9045321], [56.4874584, -2.9055817], [56.4866402, -2.9088508], [56.4864184, -2.9097298], [56.4863168, -2.910173], [56.4863017, -2.9102415], [56.4862838, -2.9103455], [56.4862622, -2.9104673], [56.4861374, -2.9113314], [56.4860296, -2.9125541], [56.4860104, -2.9127814], [56.485983, -2.9131058], [56.4859142, -2.9141326], [56.4858903, -2.9144706], [56.4858524, -2.9152538], [56.4858332, -2.915485], [56.4858242, -2.9159569], [56.4858064, -2.9162818], [56.4857992, -2.9171958], [56.4857718, -2.917898], [56.4857278, -2.9182356], [56.4856902, -2.9184208], [56.4856288, -2.9185777], [56.4854795, -2.9188696], [56.485307, -2.9190796], [56.4851014, -2.919246], [56.484776, -2.9194259], [56.4841051, -2.9197401], [56.4838889, -2.9198413], [56.4833192, -2.9201355], [56.4832966, -2.9201472], [56.4828684, -2.9203707], [56.4827946, -2.9204065], [56.48272, -2.9204451], [56.4824039, -2.9206097], [56.4822576, -2.9206852], [56.4819804, -2.9208534], [56.4817742, -2.9209757], [56.4815578, -2.9209809], [56.4815106, -2.9209046], [56.4814525, -2.9208593], [56.4813894, -2.9208499], [56.4813305, -2.9208752], [56.4812787, -2.9209318], [56.4812388, -2.9210142], [56.4804989, -2.921237], [56.4796485, -2.9214871], [56.4787076, -2.9217236], [56.4777852, -2.9219821], [56.4776644, -2.9219599], [56.4776078, -2.9219099], [56.477533, -2.9218998], [56.4774556, -2.9219768], [56.4773993, -2.9220776], [56.477379, -2.9221331], [56.4773656, -2.9222024], [56.4773612, -2.9222736], [56.4773819, -2.9223969], [56.4774169, -2.922491], [56.4775034, -2.9225656], [56.4775792, -2.9225777], [56.4775854, -2.9227716], [56.4775878, -2.9228832], [56.477603, -2.9236052], [56.477608, -2.9238398], [56.4776113, -2.9239977], [56.4776188, -2.924627], [56.4776346, -2.9253346], [56.4776668, -2.9266255], [56.4776761, -2.9270196], [56.4776782, -2.9270908], [56.4776801, -2.9271617], [56.4776924, -2.9276179], [56.4776587, -2.9276114], [56.4776077, -2.9275964], [56.477396, -2.9274567], [56.4771136, -2.9272833], [56.4769473, -2.9271841], [56.4769429, -2.9271489], [56.4769334, -2.9271172], [56.4769195, -2.9270914], [56.4769023, -2.9270733], [56.476883, -2.9270644], [56.4768631, -2.9270653], [56.476844, -2.927076], [56.4768273, -2.9270956], [56.4768133, -2.9271251], [56.476623, -2.9269215], [56.4766014, -2.9267765], [56.4766066, -2.9264207], [56.4766039, -2.9263639], [56.4766133, -2.9261014], [56.4766224, -2.9258475], [56.4766319, -2.9255838], [56.476641, -2.9253306], [56.4766503, -2.9250719], [56.4766598, -2.9248073], [56.4768191, -2.9248333], [56.4768156, -2.9246951], [56.4768246, -2.9246326], [56.4768485, -2.9246031]]"
DD4 0SG,Bus,2.9479424058160077,"[[56.492327, -2.896712], [56.493093, -2.93061], [56.4931146, -2.9305502], [56.493093, -2.93061], [56.476873, -2.923772]]"
DD1 5EF,Walking,0.9082123492677361,"[[56.4618236, -2.9790585], [56.4618905, -2.9790979], [56.4619597, -2.9786944], [56.4619289, -2.9786754], [56.4619617, -2.9785016], [56.4619257, -2.9783474], [56.461909, -2.9782039], [56.4619938, -2.9778697], [56.4620955, -2.9774853], [56.4622763, -2.976755], [56.4623332, -2.9765289], [56.4627328, -2.9750828], [56.4628054, -2.9748324], [56.4628246, -2.9747587], [56.4629934, -2.9741729], [56.4634249, -2.9725782], [56.4632172, -2.9723322], [56.4629025, -2.9719589], [56.4628399, -2.9718343], [56.4629027, -2.9716926], [56.4629539, -2.9714766], [56.4629682, -2.9714016], [56.4629773, -2.9713349], [56.4630012, -2.9711275], [56.4630102, -2.9709758], [56.4630051, -2.9706629], [56.4630008, -2.9706034], [56.4629811, -2.9702738], [56.4630574, -2.9702811], [56.4630967, -2.9702895], [56.4631479, -2.9703004], [56.4631762, -2.970114], [56.4631798, -2.9700903], [56.4631862, -2.9700478], [56.4633328, -2.9690791], [56.4633436, -2.969048], [56.46347, -2.9686833], [56.4634682, -2.9685211], [56.4635108, -2.9684807], [56.4635497, -2.9684124], [56.4637003, -2.9681019], [56.4638248, -2.9678419], [56.4638855, -2.9677431], [56.4639429, -2.9676496], [56.4639974, -2.9675224], [56.4640512, -2.9673476], [56.4640942, -2.9672554], [56.4643263, -2.9666097], [56.4644479, -2.9662296], [56.4644773, -2.9661048], [56.4644836, -2.9660091], [56.4645877, -2.9660909], [56.4646376, -2.9660484], [56.4648014, -2.965909], [56.4648573, -2.9658614], [56.464846, -2.9657527], [56.4648069, -2.9656329], [56.4647328, -2.965383], [56.4646829, -2.9652222], [56.464677, -2.9651357], [56.4646782, -2.9650685], [56.4647257, -2.9649453], [56.4646278, -2.9648964], [56.4646056, -2.9648526], [56.464577, -2.9647575], [56.4645465, -2.9646086], [56.4645252, -2.9644874], [56.464513, -2.9643385], [56.46451, -2.9641787], [56.4645283, -2.9640023], [56.4646836, -2.9634455], [56.4646996, -2.9634226], [56.464694, -2.9633936], [56.464658, -2.963165], [56.46461, -2.9630936], [56.4645247, -2.962988], [56.4645306, -2.9629344], [56.4641839, -2.9627359], [56.4641394, -2.9626501], [56.4640994, -2.9625777], [56.4640328, -2.9624114], [56.4639912, -2.9623856], [56.4640161, -2.9622326], [56.4642261, -2.9609426], [56.4641603, -2.9608998], [56.4641272, -2.9608696], [56.4640206, -2.960806], [56.4639999, -2.960935], [56.4637527, -2.9607418], [56.4636867, -2.9607775], [56.4636383, -2.9609024]]"
DD1 5EF,Cycling,1.5353105099144202,"[[56.4618236, -2.9790585], [56.4618905, -2.9790979], [56.4620438, -2.9791883], [56.4625106, -2.9795088], [56.4627193, -2.9796521], [56.4627312, -2.9797348], [56.462699, -2.9799113], [56.4626055, -2.9804243], [56.4625865, -2.9805284], [56.4626134, -2.9805425], [56.4629725, -2.9807482], [56.4631212, -2.980837], [56.4628801, -2.9823024], [56.4634886, -2.9825708], [56.4634978, -2.9825749], [56.4637965, -2.9827148], [56.4639577, -2.9826985], [56.4640452, -2.982298], [56.464216, -2.9816543], [56.4643677, -2.9814225], [56.4643834, -2.979492], [56.4643869, -2.9794753], [56.4644188, -2.9793253], [56.464477, -2.979254], [56.4644727, -2.9789817], [56.464472, -2.9789137], [56.4644739, -2.9786802], [56.4644951, -2.9780831], [56.4645971, -2.9769037], [56.464723, -2.9752409], [56.4647704, -2.9746229], [56.4648191, -2.9739898], [56.4648736, -2.9733032], [56.4649178, -2.97272], [56.4649288, -2.9725638], [56.4649851, -2.9722596], [56.4650069, -2.9719267], [56.4650744, -2.9716743], [56.4651568, -2.9712966], [56.4652029, -2.9710831], [56.4652403, -2.9709164], [56.4652048, -2.9708775], [56.4652672, -2.9704959], [56.4653428, -2.9704885], [56.4653394, -2.9704265], [56.465354, -2.9703706], [56.4653899, -2.9703523], [56.4654146, -2.9703239], [56.4654281, -2.9702852], [56.4654407, -2.9701788], [56.4654848, -2.9700015], [56.4655082, -2.9699424], [56.4655378, -2.969868], [56.4655586, -2.9698131], [56.4654929, -2.9697378], [56.4655352, -2.9696211], [56.4652575, -2.9692853], [56.4651449, -2.9691556], [56.4652453, -2.9688621], [56.4652565, -2.9687866], [56.4652962, -2.9683957], [56.4653095, -2.9681188], [56.4653061, -2.9678548], [56.4653056, -2.9678152], [56.4653004, -2.9674938], [56.4653018, -2.9671923], [56.4653101, -2.9671491], [56.4653459, -2.9669621], [56.4654365, -2.9666657], [56.4654616, -2.9665835], [56.4655587, -2.9662618], [56.4657591, -2.9655816], [56.4657975, -2.965448], [56.4659031, -2.9650865], [56.465988, -2.9648059], [56.4661016, -2.9644305], [56.4661342, -2.9642333], [56.4661242, -2.9639884], [56.4660919, -2.9637951], [56.4660322, -2.9636615], [56.4657867, -2.9633958], [56.4657527, -2.9633621], [56.465643, -2.963334], [56.4652454, -2.9633521], [56.4651253, -2.9633811], [56.4650622, -2.9633822], [56.4649918, -2.9633537], [56.4649856, -2.9634168], [56.4649654, -2.9636242], [56.4649264, -2.963765], [56.4648731, -2.9638976], [56.4648064, -2.9641603], [56.464784, -2.9643413], [56.4647598, -2.9645653], [56.4647422, -2.9648351], [56.4647257, -2.9649453], [56.4646278, -2.9648964], [56.4646056, -2.9648526], [56.464577, -2.9647575], [56.4645465, -2.9646086], [56.4645252, -2.9644874], [56.464513, -2.9643385], [56.46451, -2.9641787], [56.4645283, -2.9640023], [56.4646836, -2.9634455], [56.4646996, -2.9634226], [56.464694, -2.9633936], [56.464658, -2.963165], [56.46461, -2.9630936], [56.4645809, -2.9631617], [56.4645387, -2.9632726], [56.4645018, -2.9632045], [56.4643963, -2.9630581], [56.4641754, -2.9628322], [56.4639438, -2.9625926], [56.4639253, -2.9626151], [56.4630872, -2.9618127], [56.4632137, -2.9615371], [56.463463, -2.9609959], [56.4635186, -2.9608685], [56.4636077, -2.9606645], [56.4636748, -2.9606107], [56.4637877, -2.9606671], [56.4640206, -2.960806], [56.4639999, -2.960935], [56.4637527, -2.9607418], [56.4636867, -2.9607775], [56.4636383, -2.9609024]]"
DD1 5EF,Driving,1.2019815928192745,"[[56.4618236, -2.9790585], [56.4617901, -2.9790621], [56.4617718, -2.9793039], [56.4617844, -2.9794031], [56.46177, -2.979518], [56.4617428, -2.9797457], [56.4617144, -2.9799799], [56.4614287, -2.9798689], [56.4610893, -2.979737], [56.4610451, -2.9797198], [56.460725, -2.9796214], [56.4602086, -2.9794354], [56.4600995, -2.9793983], [56.4599907, -2.9793613], [56.4597394, -2.9792564], [56.4597011, -2.9788724], [56.459694, -2.9785308], [56.4596995, -2.9783522], [56.4597154, -2.9782043], [56.4597488, -2.9780472], [56.45977, -2.9779716], [56.4598154, -2.9778562], [56.4598314, -2.9778394], [56.4598455, -2.9778201], [56.4598561, -2.9778055], [56.4598813, -2.9777566], [56.4599065, -2.9776794], [56.4599124, -2.9776512], [56.4599185, -2.9776106], [56.459922, -2.9775665], [56.4599227, -2.9775357], [56.4599215, -2.977497], [56.4599169, -2.9774508], [56.4599112, -2.9774216], [56.4599041, -2.9773851], [56.4598953, -2.9773548], [56.4598829, -2.9773213], [56.4598499, -2.9772589], [56.4598332, -2.9772368], [56.4598141, -2.9772167], [56.4597882, -2.9771969], [56.4597487, -2.9771805], [56.4597404, -2.9771791], [56.4597332, -2.9771798], [56.4596715, -2.9769977], [56.4595259, -2.976547], [56.4594342, -2.9762808], [56.459369, -2.9761079], [56.4591161, -2.9754296], [56.4585194, -2.9739482], [56.4584931, -2.9738828], [56.4584354, -2.9737396], [56.4584088, -2.9736828], [56.4583262, -2.9734842], [56.4581219, -2.973115], [56.4580018, -2.97292], [56.4579229, -2.9727669], [56.4578764, -2.9726621], [56.4578605, -2.9726163], [56.4577916, -2.9724011], [56.4577655, -2.972234], [56.4577417, -2.9720353], [56.45773, -2.9717683], [56.4577405, -2.9715466], [56.457778, -2.9712601], [56.4578721, -2.9709365], [56.4579332, -2.9707721], [56.4580613, -2.9704708], [56.4582584, -2.9699995], [56.4582912, -2.9699209], [56.4583578, -2.969784], [56.4584144, -2.9696739], [56.4584584, -2.9695914], [56.4591185, -2.9684108], [56.4592346, -2.968193], [56.4592544, -2.9681621], [56.459783, -2.9672142], [56.4598908, -2.9670136], [56.4603259, -2.9662833], [56.4603693, -2.9662093], [56.4604485, -2.9660755], [56.4604818, -2.9660192], [56.4607646, -2.9655676], [56.460823, -2.9654972], [56.4610506, -2.9651401], [56.4612375, -2.964882], [56.4613182, -2.9647472], [56.4616268, -2.9642037], [56.4616404, -2.96418], [56.46165, -2.9641632], [56.461685, -2.9641049], [56.4617678, -2.9639516], [56.4618188, -2.9638658], [56.4620876, -2.9634415], [56.46227, -2.96315], [56.462385, -2.9629852], [56.462467, -2.9629036], [56.4625432, -2.9628279], [56.462612, -2.9627441], [56.4626715, -2.9626484], [56.4627697, -2.9624494], [56.4628656, -2.962214], [56.4629117, -2.9619734], [56.4630248, -2.9617175], [56.4633288, -2.9610649], [56.4634397, -2.9608161], [56.4635955, -2.960351], [56.46382, -2.9605307], [56.464037, -2.9607044], [56.4640206, -2.960806], [56.4639999, -2.960935], [56.4639537, -2.9612162], [56.4636383, -2.9609024]]"
DD1 5EF,Bus,3.0816647520274842,"[[56.461851, -2.978888], [56.473491, -2.994073], [56.4732959, -2.9945001], [56.473491, -2.994073], [56.46375, -2.961182]]"
DD1 4LA,Walking,1.24386741514327,"[[56.4550991, -2.9817843], [56.4551622, -2.9816176], [56.4552146, -2.9814792], [56.4552407, -2.9814122], [56.4552911, -2.981283], [56.4549161, -2.9808669], [56.4552674, -2.9798729], [56.4553946, -2.9795022], [56.4554348, -2.9793364], [56.4555368, -2.9788251], [56.4555683, -2.9785856], [56.455601, -2.9783375], [56.4556249, -2.978045], [56.4556263, -2.977823], [56.4556093, -2.9776885], [56.4555572, -2.9772753], [56.4555566, -2.9771057], [56.4560728, -2.9761742], [56.4566705, -2.9750955], [56.4566914, -2.9750582], [56.4568558, -2.9753181], [56.4568491, -2.9753922], [56.4569404, -2.9754819], [56.4569509, -2.9755428], [56.4573002, -2.9758759], [56.4573228, -2.9758067], [56.4573921, -2.9756135], [56.457452, -2.9754498], [56.4575501, -2.975205], [56.457821, -2.9747171], [56.4580783, -2.9742686], [56.4581847, -2.9740862], [56.4582118, -2.9740398], [56.4582396, -2.9739921], [56.4582968, -2.9739655], [56.4583939, -2.9739672], [56.4584381, -2.9739046], [56.4584548, -2.9739375], [56.4584931, -2.9738828], [56.4585285, -2.9738376], [56.4585407, -2.9738235], [56.4585359, -2.9737088], [56.4585589, -2.9735814], [56.4587979, -2.9731018], [56.4588369, -2.9730068], [56.4588731, -2.9729185], [56.458978, -2.9727135], [56.459179, -2.9723209], [56.4593651, -2.9719574], [56.4594265, -2.9718374], [56.4595847, -2.971556], [56.4596712, -2.9714254], [56.4597428, -2.9713174], [56.4602335, -2.9705532], [56.4602503, -2.9703577], [56.4603878, -2.9701553], [56.460487, -2.9700133], [56.4606607, -2.9697201], [56.4607444, -2.9695947], [56.4610051, -2.9691808], [56.4610223, -2.9691535], [56.461059, -2.9691853], [56.4610989, -2.9691741], [56.4611317, -2.9691302], [56.4612042, -2.9689429], [56.4614182, -2.9681589], [56.4615158, -2.9680083], [56.4619448, -2.9677536], [56.4624155, -2.9674636], [56.4624765, -2.967422], [56.4625034, -2.9674034], [56.4626672, -2.9672708], [56.4628215, -2.9671126], [56.4630157, -2.9668522], [56.4632829, -2.9664475], [56.463364, -2.9662723], [56.4633875, -2.9662216], [56.4636448, -2.9655138], [56.4636532, -2.9654878], [56.4636948, -2.9653584], [56.4638128, -2.9650246], [56.4639143, -2.9647794], [56.4639798, -2.9644424], [56.4639605, -2.9643727], [56.4638764, -2.9642579], [56.4636809, -2.9640849], [56.4636967, -2.9640072], [56.4636309, -2.9639544], [56.4636521, -2.9638733], [56.4636147, -2.963762], [56.4636147, -2.9636843], [56.4637179, -2.9632781], [56.4637362, -2.963206], [56.4639008, -2.9626448], [56.4639253, -2.9626151], [56.4639438, -2.9625926], [56.4639912, -2.9623856], [56.4640161, -2.9622326], [56.4642261, -2.9609426], [56.4641603, -2.9608998], [56.4641272, -2.9608696], [56.4640206, -2.960806], [56.4639999, -2.960935], [56.4637527, -2.9607418], [56.4636867, -2.9607775], [56.4636383, -2.9609024]]"
DD1 4LA,Cycling,1.5367710073487297,"[[56.4550991, -2.9817843], [56.4551622, -2.9816176], [56.4552146, -2.9814792], [56.4552407, -2.9814122], [56.4552911, -2.981283], [56.4553822, -2.9812203], [56.4554916, -2.981292], [56.4555628, -2.9814248], [56.455602, -2.9815898], [56.4555865, -2.9818304], [56.4555188, -2.9820002], [56.4554852, -2.9820846], [56.4554226, -2.9822566], [56.4554036, -2.9824283], [56.4554368, -2.9825656], [56.4555053, -2.9826933], [56.4559503, -2.9821669], [56.4563796, -2.9816364], [56.4564031, -2.9813858], [56.4564872, -2.9808838], [56.4565068, -2.9807815], [56.4565904, -2.9803447], [56.4566751, -2.9798224], [56.4566982, -2.9796131], [56.4567149, -2.9793706], [56.45673, -2.9789432], [56.4567395, -2.9786979], [56.4567606, -2.9784135], [56.4567921, -2.978127], [56.45684, -2.9778003], [56.4568742, -2.9776033], [56.4569068, -2.9774316], [56.4569839, -2.9770541], [56.4570486, -2.9767734], [56.457156, -2.9763707], [56.4572171, -2.976149], [56.4573002, -2.9758759], [56.4573228, -2.9758067], [56.4573921, -2.9756135], [56.457452, -2.9754498], [56.4575501, -2.975205], [56.457821, -2.9747171], [56.4580783, -2.9742686], [56.4581847, -2.9740862], [56.4582118, -2.9740398], [56.4582396, -2.9739921], [56.4582754, -2.9739273], [56.4583288, -2.9738279], [56.4583709, -2.9737493], [56.4584088, -2.9736828], [56.4584567, -2.9735977], [56.4584834, -2.9735503], [56.4585109, -2.9735015], [56.4586199, -2.9732762], [56.4587839, -2.97293], [56.4588754, -2.9727288], [56.4591631, -2.9721505], [56.4594062, -2.9717158], [56.4595576, -2.9714608], [56.4596263, -2.9713438], [56.4596789, -2.9712543], [56.459807, -2.9710346], [56.4598158, -2.9710195], [56.4600152, -2.9706994], [56.4600852, -2.9705908], [56.4601345, -2.970518], [56.4601713, -2.970465], [56.4601133, -2.9703369], [56.459757, -2.969551], [56.4595265, -2.9690575], [56.4594884, -2.9690047], [56.4594471, -2.9689922], [56.459413, -2.9690148], [56.4594003, -2.9688729], [56.4593609, -2.9687144], [56.4594092, -2.9686871], [56.4594407, -2.9686296], [56.4594688, -2.9685844], [56.4594662, -2.968506], [56.4595651, -2.9683214], [56.4596662, -2.9681325], [56.459712, -2.9680469], [56.4597647, -2.9679486], [56.4598634, -2.9677644], [56.4599501, -2.9679434], [56.4600327, -2.9678093], [56.4601036, -2.9677024], [56.4601266, -2.9676676], [56.4602028, -2.9676712], [56.4605989, -2.9671538], [56.460976, -2.9666612], [56.4611117, -2.9671182], [56.4612072, -2.967432], [56.4613811, -2.968031], [56.4614182, -2.9681589], [56.4615158, -2.9680083], [56.4619448, -2.9677536], [56.4624155, -2.9674636], [56.4624765, -2.967422], [56.4625034, -2.9674034], [56.4626672, -2.9672708], [56.4628215, -2.9671126], [56.4630157, -2.9668522], [56.4632829, -2.9664475], [56.463364, -2.9662723], [56.4633875, -2.9662216], [56.4636448, -2.9655138], [56.4636532, -2.9654878], [56.4636948, -2.9653584], [56.4638128, -2.9650246], [56.4639143, -2.9647794], [56.4640336, -2.9645415], [56.4640812, -2.9645835], [56.4641333, -2.9646005], [56.464186, -2.9645911], [56.4642441, -2.9645463], [56.464291, -2.9644698], [56.4643218, -2.96437], [56.4643321, -2.9642867], [56.4643308, -2.9642015], [56.4643182, -2.9641194], [56.4644744, -2.9634596], [56.4645387, -2.9632726], [56.4645018, -2.9632045], [56.4643963, -2.9630581], [56.4641754, -2.9628322], [56.4639438, -2.9625926], [56.4639253, -2.9626151], [56.4630872, -2.9618127], [56.4632137, -2.9615371], [56.463463, -2.9609959], [56.4635186, -2.9608685], [56.4636077, -2.9606645], [56.4636748, -2.9606107], [56.4637877, -2.9606671], [56.4640206, -2.960806], [56.4639999, -2.960935], [56.4637527, -2.9607418], [56.4636867, -2.9607775], [56.4636383, -2.9609024]]"
DD1 4LA,Driving,1.3020130609096394,"[[56.4550991, -2.9817843], [56.4551622, -2.9816176], [56.4552146, -2.9814792], [56.4552407, -2.9814122], [56.4552911, -2.981283], [56.4553822, -2.9812203], [56.4554916, -2.981292], [56.4555628, -2.9814248], [56.455602, -2.9815898], [56.4555865, -2.9818304], [56.4555188, -2.9820002], [56.4554852, -2.9820846], [56.4554226, -2.9822566], [56.4554036, -2.9824283], [56.4554368, -2.9825656], [56.4555053, -2.9826933], [56.4559503, -2.9821669], [56.4563796, -2.9816364], [56.4564031, -2.9813858], [56.4564872, -2.9808838], [56.4565068, -2.9807815], [56.4565904, -2.9803447], [56.4566751, -2.9798224], [56.4566982, -2.9796131], [56.4567149, -2.9793706], [56.45673, -2.9789432], [56.4567395, -2.9786979], [56.4567606, -2.9784135], [56.4567921, -2.978127], [56.45684, -2.9778003], [56.4568742, -2.9776033], [56.4569068, -2.9774316], [56.4569839, -2.9770541], [56.4570486, -2.9767734], [56.457156, -2.9763707], [56.4572171, -2.976149], [56.4573002, -2.9758759], [56.4573228, -2.9758067], [56.4573921, -2.9756135], [56.457452, -2.9754498], [56.4575501, -2.975205], [56.457821, -2.9747171], [56.4580783, -2.9742686], [56.4581847, -2.9740862], [56.4582118, -2.9740398], [56.4582396, -2.9739921], [56.4582754, -2.9739273], [56.4583288, -2.9738279], [56.4583709, -2.9737493], [56.4584088, -2.9736828], [56.4584567, -2.9735977], [56.4584834, -2.9735503], [56.4585109, -2.9735015], [56.4584313, -2.9734941], [56.4583262, -2.9734842], [56.4581219, -2.973115], [56.4580018, -2.97292], [56.4579229, -2.9727669], [56.4578764, -2.9726621], [56.4578605, -2.9726163], [56.4577916, -2.9724011], [56.4577655, -2.972234], [56.4577417, -2.9720353], [56.45773, -2.9717683], [56.4577405, -2.9715466], [56.457778, -2.9712601], [56.4578721, -2.9709365], [56.4579332, -2.9707721], [56.4580613, -2.9704708], [56.4582584, -2.9699995], [56.4582912, -2.9699209], [56.4583578, -2.969784], [56.4584144, -2.9696739], [56.4584584, -2.9695914], [56.4591185, -2.9684108], [56.4592346, -2.968193], [56.4592544, -2.9681621], [56.459783, -2.9672142], [56.4598908, -2.9670136], [56.4603259, -2.9662833], [56.4603693, -2.9662093], [56.4604485, -2.9660755], [56.4604818, -2.9660192], [56.4607646, -2.9655676], [56.460823, -2.9654972], [56.4610506, -2.9651401], [56.4612375, -2.964882], [56.4613182, -2.9647472], [56.4616268, -2.9642037], [56.4616404, -2.96418], [56.46165, -2.9641632], [56.461685, -2.9641049], [56.4617678, -2.9639516], [56.4618188, -2.9638658], [56.4620876, -2.9634415], [56.46227, -2.96315], [56.462385, -2.9629852], [56.462467, -2.9629036], [56.4625432, -2.9628279], [56.462612, -2.9627441], [56.4626715, -2.9626484], [56.4627697, -2.9624494], [56.4628656, -2.962214], [56.4629117, -2.9619734], [56.4630248, -2.9617175], [56.4633288, -2.9610649], [56.4634397, -2.9608161], [56.4635955, -2.960351], [56.46382, -2.9605307], [56.464037, -2.9607044], [56.4640206, -2.960806], [56.4639999, -2.960935], [56.4639537, -2.9612162], [56.4636383, -2.9609024]]"
DD1 4LA,Bus,3.514164938075382,"[[56.455151, -2.981928], [56.473491, -2.994073], [56.4732959, -2.9945001], [56.473491, -2.994073], [56.46375, -2.961182]]"
DD2 4RY,Walking,1.5766075923497087,"[[56.4721847, -3.0461541], [56.4721912, -3.0459683], [56.4721774, -3.0459669], [56.4720345, -3.0459528], [56.4720165, -3.0459511], [56.4718779, -3.0459374], [56.4718587, -3.0459355], [56.4715785, -3.0459078], [56.4715857, -3.045596], [56.4716018, -3.0448899], [56.4716068, -3.0447301], [56.4716167, -3.0443984], [56.4716278, -3.0441268], [56.471668, -3.0432642], [56.4716955, -3.0426375], [56.4717116, -3.0421662], [56.4717257, -3.0417127], [56.4717334, -3.041526], [56.4717644, -3.0412437], [56.4717724, -3.0409449], [56.4717796, -3.0405668], [56.4717744, -3.0402672], [56.4717895, -3.0397986], [56.4718165, -3.0388961], [56.4718551, -3.0377667], [56.4718605, -3.0375902], [56.4719394, -3.0351636], [56.4719584, -3.0344307], [56.4719584, -3.0341376], [56.4719583, -3.0338401], [56.4720116, -3.0336946], [56.4720211, -3.0332164], [56.4720351, -3.0324951], [56.4720896, -3.0324887], [56.4720936, -3.0323616], [56.4720174, -3.0323037], [56.4720412, -3.0321943], [56.4720475, -3.0318735], [56.4720008, -3.0307312], [56.4719914, -3.0304947], [56.4719605, -3.0297171], [56.4720686, -3.0296939], [56.4721318, -3.0283345], [56.4721469, -3.0280492], [56.4721526, -3.027985], [56.4721514, -3.0277483], [56.4721496, -3.0275971], [56.4720446, -3.0263324], [56.4720211, -3.0260495], [56.471967, -3.0259502], [56.4719582, -3.0258553], [56.4719378, -3.0253644], [56.4719355, -3.0252764], [56.4719263, -3.0249299], [56.4718708, -3.0249317], [56.471861, -3.0243392], [56.4718519, -3.0237787], [56.4718406, -3.0231655], [56.47183, -3.0222617], [56.4718239, -3.02162], [56.4718093, -3.0205956], [56.471788, -3.0196403], [56.4717645, -3.0185853], [56.4717484, -3.0177211], [56.4717466, -3.0175072], [56.4717404, -3.0166579], [56.4717333, -3.0158698], [56.47173, -3.0156492], [56.471728, -3.0155382], [56.4716487, -3.0144335], [56.471639, -3.0139336], [56.4716485, -3.0136933], [56.4716646, -3.0134843], [56.4716978, -3.0132265], [56.4717374, -3.0129454], [56.4717684, -3.0127406], [56.471797, -3.0125188], [56.4717547, -3.0121278], [56.4717161, -3.0120295], [56.471697, -3.011914], [56.4716985, -3.0118023], [56.4717184, -3.0116964], [56.4717548, -3.0116061], [56.471803, -3.0115408], [56.4718597, -3.0115038], [56.4719198, -3.0114983], [56.4719918, -3.0111732], [56.4721261, -3.0111322], [56.4722103, -3.0111517], [56.4722358, -3.0111576], [56.4723089, -3.0103794], [56.4723189, -3.0102738], [56.4724241, -3.0103075], [56.4724885, -3.0103277], [56.4725335, -3.0098435], [56.4727278, -3.0099075], [56.4727929, -3.009931], [56.4728233, -3.0099493], [56.4728511, -3.0099804], [56.4728959, -3.0100351], [56.4729553, -3.0098904], [56.4729563, -3.0098106], [56.472965, -3.0090825], [56.4729728, -3.0085795]]"
